,Order ID,Customer ID,Product ID,Product Category,Price,Quantity Ordered,Discount Applied,Order Date,Shipping Date,Delivery Status,Payment Method,Total Order Value,Customer Age,Customer Gender,Customer Location,Return Status,Warehouse ID,Shipment Partner,Discounted Price
265,06380d02-8d70-41ec-a9b2-420ecf4c6be5,7bd6e995-c929-4ad0-a24a-83fd489a5dfb,736b21c0-9b69-4f65-8f82-5cd1de40ec1c,Toys,60.05,3,0.23,2025-02-24,2025-02-16,Cancelled,PayPal,138.7155,46,Male,France,Not Returned,c1e7d68c-8aa5-4617-b236-d28ed5bd6d5b,USPS,46.238499999999995
266,3f498a54-0161-4536-a4e5-ba70962c2d42,150515e2-c5d4-44cd-a004-d5e520f16b98,9ef3af76-f4c9-4a66-9dba-519caea71375,Books,369.61,2,0.18,2024-07-21,2024-09-06,Cancelled,Credit Card,606.1604,54,Female,UK,Returned,9c9872b1-1d78-41c0-bb36-d2a6de163205,FedEx,303.0802
267,d4998a3a-2942-4cf5-b6fb-028286ebff1e,0283b09e-7b5b-4f42-bf1e-dce5ace49ca3,fd3a71e5-7612-4001-a488-8e85fb0e0a78,Toys,495.95,3,0.05,2024-05-13,2024-11-18,Delivered,Credit Card,1413.4575,26,Other,Canada,Returned,f5414528-5ac9-41f3-ab6d-e1cc7f788e44,USPS,471.1525
268,59f76a9f-4898-4611-94ef-d1edae34c5e8,643e6cd6-47c1-4e5a-a5d5-5c3f560650a3,1c5dd28c-922c-437b-b2fc-37ee36f00028,Books,42.72,2,0.01,2025-01-01,2024-12-25,Processing,PayPal,84.5856,51,Other,Canada,Returned,87251faf-b639-4dc9-b681-5324e857c72a,FedEx,42.2928
269,2b5055e1-3ce1-46ad-8248-a3776891068b,64f6d980-1254-4fa3-996e-1dce4e0afb38,e9ab3328-03fe-4c1e-ae0f-4919f63da9e7,Books,217.88,4,0.18,2025-01-12,2024-08-11,Delivered,Gift Card,714.6464,27,Other,Germany,Returned,94f8f338-0b21-4773-b2ab-407f6cf93c33,USPS,178.6616
270,8b2eda1e-fe06-4d87-833e-d35ad6edffae,2d941589-5efd-4119-8098-5e456b88a4a7,305f0664-1501-4980-b3fe-24eddc648f5a,Clothing,184.4,1,0.15,2024-10-31,2024-05-07,Shipped,PayPal,156.74,48,Male,UK,Not Returned,9955a423-d50e-464a-ac50-9c38a7ee1d1c,USPS,156.74
271,cc60f813-04e9-4efd-8416-727b432bb70f,1f4972c4-2f22-4a3a-853b-22f131a7d031,17ef4015-0829-48cb-96bf-347bb88319c1,Electronics,25.98,2,0.25,2024-09-16,2024-08-23,Shipped,Credit Card,38.97,44,Male,UK,Not Returned,9af2e055-373d-41aa-a020-e3119cbdb73c,UPS,19.485
272,64233658-aa4e-40fb-bf6f-cf6cfc439d73,b70042b9-1890-4b95-878f-ec761ffcad53,23e4fad7-4093-4040-ab1f-961758cf1ff3,Books,70.9,2,0.12,2024-11-15,2025-02-17,Shipped,Credit Card,124.784,23,Male,Canada,Returned,f82180b7-4fc4-4a46-9bc1-fe760e232a6a,USPS,62.392
273,2b54f9bd-25b9-4500-b2d2-7e9438c5324a,d33562ab-0339-4cf4-af51-2a9a2cf231a9,ba74d92e-d41e-47ea-8026-7452a29f7396,Toys,459.61,2,0.28,2024-06-03,2024-11-07,Cancelled,Gift Card,661.8384,44,Male,UK,Not Returned,47874d7e-3c74-47a9-8c02-57db026e4855,USPS,330.9192
274,963f51e0-6b5d-4b1c-94ea-33feb18f4b2a,45a70c46-ac24-41e2-87d7-f9a5dbf24594,4a00e8dd-c721-4ba6-90dd-06a910a9681f,Clothing,307.51,2,0.06,2024-09-19,2024-11-29,Shipped,Debit Card,578.1188,35,Male,France,Not Returned,6cdbe8c1-698a-4662-9229-6c2e05909bd5,UPS,289.0594
275,38b0ed7b-103f-4c0c-96b8-51009f03adb5,c0571885-3248-4d23-82ba-24d2dd33d28a,8e4d21a8-30be-4177-82e9-276adc98c283,Toys,483.32,4,0.22,2025-01-05,2024-06-11,Cancelled,PayPal,1507.9584,30,Other,UK,Not Returned,c8477529-1d28-46e8-bc43-7356880ff23c,USPS,376.9896
276,173e5966-938b-4542-bb65-d54dbe5e5e26,ad5016c8-c32a-4298-b6fc-c039be1d776e,a050a4ad-e77d-4221-a86b-3425c89a468b,Books,309.36,4,0.25,2024-10-20,2024-06-23,Delivered,Debit Card,928.08,61,Male,USA,Returned,568da036-623f-4836-ac14-124a5bd83fb8,FedEx,232.02
277,f3d4e353-fa8b-4fed-97a2-499f5c57888c,247b9d05-1a8e-4e7a-89d3-f8cfc5d9829b,06142ce3-d4d2-4ead-8e4e-1712c343cebf,Books,53.27,5,0.21,2024-06-25,2024-10-02,Processing,PayPal,210.4165,48,Female,France,Returned,1743779c-6e65-4859-978d-21ca416df2b3,DHL,42.0833
278,8e88e4f2-7333-4572-ae8d-b6a001f4573b,5cc7456b-4e1d-4c87-82fa-ad2993fb23fa,144cdf5c-6905-4ffa-98b5-02ae72a1c7fb,Home & Kitchen,108.81,1,0.1,2024-10-20,2024-09-07,Cancelled,Gift Card,97.929,61,Male,Germany,Not Returned,d4d9a998-8f7d-4242-9f08-1db3479586d6,USPS,97.929
279,861a5094-bc57-4cdf-9ed6-607bd2031d62,7b33b48b-8cfd-4282-a25c-9a74dc22389a,f19f5c93-982d-465c-a70e-4c60d230878d,Clothing,322.74,3,0.27,2024-07-10,2024-09-08,Cancelled,Debit Card,706.8006,50,Female,Canada,Returned,487849ca-4ea6-44f2-861f-0d93c878cbe4,DHL,235.6002
280,a76a73df-365a-4127-8673-97a7715fdacf,de89f747-27e0-4a28-a460-26f8b1d3a170,74405c51-e87b-4cb3-a60f-a879b49c5473,Home & Kitchen,360.29,3,0.06,2025-01-16,2024-03-15,Cancelled,Credit Card,1016.0178000000001,61,Female,USA,Not Returned,26c5c19d-b5c3-4629-bde7-b4d6a0936392,UPS,338.67260000000005
281,1faca59d-71c1-4591-813d-2f4d742da4ad,c9520632-ce01-419a-8fbf-19dfce337d5d,f625491a-1a0e-4100-81b0-a6f036a10a5e,Toys,78.74,5,0.06,2024-07-22,2024-05-05,Processing,PayPal,370.078,63,Male,Germany,Not Returned,1f872da1-f0ab-4394-b392-1c38dbb6f130,FedEx,74.01559999999999
282,123ea855-321a-4f38-961f-43d1ab5dde19,c30b7ab1-2f5c-4809-abf4-45c4b4a5713a,b0212382-93fd-4f52-9f58-603eb81c41b0,Electronics,76.79,3,0.23,2024-11-02,2024-10-30,Processing,Gift Card,177.38490000000002,19,Other,Germany,Returned,d9afc407-60d8-4158-8dfd-f2fe818da94c,USPS,59.1283
283,88942f50-21e6-4bb9-9004-6bff22d81fb1,89cdbe50-a571-4045-8e6f-0ef0ab1ee639,7e4ac2fe-2787-42d6-9a9c-38b407f029e4,Home & Kitchen,449.91,2,0.11,2024-11-28,2025-02-22,Processing,Debit Card,800.8398000000001,18,Female,France,Not Returned,82cfed8e-1bf5-49c6-a29d-9a715d3db8b2,USPS,400.41990000000004
284,a31ba6c5-c9ed-496f-91a7-f125d8830d23,29446621-8452-431c-a28c-7bf501bbb16d,5aafc90e-0a27-414b-ade9-410176e2305c,Clothing,210.6,5,0.09,2024-10-15,2024-09-13,Processing,Credit Card,958.2299999999999,61,Female,France,Not Returned,af837eea-2480-48f3-b75b-76598f002de2,USPS,191.646
285,2ba3854f-5e22-47fd-b6ab-3fcc40d3d76e,af4a7c42-ce77-41b4-9594-818078ded004,379f1514-7995-4d2f-88ee-851909772add,Toys,334.37,1,0.27,2024-11-01,2024-05-31,Shipped,Credit Card,244.0901,27,Other,Canada,Returned,df9a7816-7919-474d-9fae-839e54a40378,FedEx,244.0901
286,dfbca020-6b1d-4826-9961-fc89e0fd71f9,539ee57e-e621-4ab6-bec8-c62fc354d0f7,39c6806e-509b-4e5e-a571-adc7b53a7de7,Clothing,300.6,1,0.08,2024-03-18,2024-12-01,Shipped,Gift Card,276.552,49,Male,UK,Returned,1a4f86ea-508e-4137-949e-89d6808ef81b,USPS,276.552
287,541695ee-848c-4499-a328-9830363b6ecb,34eacdf2-efa8-4db8-8936-adbea2b14daa,51ae79f4-ae38-4b67-a3e5-e3847e16f445,Electronics,460.74,5,0.01,2024-03-17,2024-07-12,Processing,Debit Card,2280.663,65,Other,Canada,Not Returned,d74608cd-c9dd-4c94-b0f2-3c0eac90f431,FedEx,456.1326
288,2bcd9606-b98e-44f0-9257-ec9a8155331a,9d7f3cf1-b30c-4a1f-824b-2450f8861bcd,efbba22e-d1ed-430e-a18c-1d0055400dbb,Books,95.38,2,0.23,2024-07-01,2024-07-23,Cancelled,Gift Card,146.8852,61,Male,USA,Returned,dfd27b26-3022-401d-8c49-46c0ac2a3e32,FedEx,73.4426
289,273e2a0d-371c-41d9-b551-a3e1f9e3c00e,d9965b26-3b7a-4895-84ad-15795f9f256c,876f3cd7-296a-4e17-8733-e963514aa381,Electronics,13.02,3,0.27,2025-02-24,2024-11-24,Processing,PayPal,28.5138,18,Other,Canada,Not Returned,26365592-9445-4243-8f4b-36e7cf59ec2d,FedEx,9.5046
290,f6526ac7-ac10-4f7f-b7e7-f08777d4dad7,e63fce01-624f-4a43-8111-91d33683785c,e6739672-b453-4106-a02d-672209a747c8,Clothing,326.12,1,0.09,2024-09-16,2024-08-19,Delivered,Credit Card,296.7692,52,Male,UK,Not Returned,9537bd33-9e8e-4485-98d0-df7a94d35157,USPS,296.7692
291,6d609d32-b596-436a-aa9f-4d5ba597eac1,165df85a-1dff-4e9c-98c6-019f6cf1734e,8f4665d3-7d9c-43c8-bcf4-8393307170b5,Clothing,306.08,5,0.21,2024-06-02,2024-03-16,Shipped,Gift Card,1209.016,59,Other,France,Not Returned,f2891640-0232-4501-91ed-84a46592b63a,FedEx,241.8032
292,5c5f8c28-6981-49aa-871a-37874d6c5296,b3c2f06b-3119-4870-8ccc-b0ae25418593,b2e1e1bf-899e-4050-b1b6-920f82cc477b,Home & Kitchen,211.7,1,0.18,2024-05-30,2024-06-24,Shipped,Credit Card,173.594,51,Other,Canada,Not Returned,0af6b497-4ab9-47d4-be4e-39755231e51b,USPS,173.594
293,021801ef-2fd5-46fc-b627-9766c1994da0,ee9eb06c-01ac-4455-b09b-4d00ee83264d,c2c4440d-3bf3-42ca-b25b-c7a075e891db,Toys,364.89,4,0.22,2024-08-21,2024-03-10,Delivered,Credit Card,1138.4568,30,Female,Canada,Not Returned,bd73ea13-20db-4b22-8c2b-62566f279cc5,UPS,284.6142
294,be2610e5-e2d1-43b2-a19d-3d68a4394e24,ad612be4-a817-44cc-8677-b1b073f4d37d,a1b3f5c2-8ab5-4b48-894a-7b1dd93a439f,Books,339.89,1,0.01,2024-05-22,2024-05-23,Processing,Debit Card,336.49109999999996,30,Male,USA,Returned,edb6a8cf-4f60-4a8c-b123-16b16a472123,DHL,336.49109999999996
295,e9db5506-77c3-4f81-a293-a09c508d8b86,42ed8b7a-57a3-450c-a53a-8d737da25397,a3679631-85f3-4b62-848f-dfd6ad0ccccb,Clothing,316.14,4,0.15,2024-06-01,2024-03-11,Cancelled,Gift Card,1074.876,40,Male,USA,Not Returned,66c7f090-77b7-4bb1-ac12-2e486f9e6789,DHL,268.719
296,61325aae-ad90-4cee-8d0e-367fbea8bace,86878ce3-baa6-4f05-8173-978c0da3b85f,62b78ae0-be86-407c-8c55-13527650aec0,Toys,44.68,3,0.07,2024-10-02,2024-07-25,Delivered,Gift Card,124.65719999999999,62,Female,Canada,Not Returned,5b44ee2b-64d2-4b80-87e3-36fd23d31008,DHL,41.5524
297,20f78c6f-ac1f-4ea2-ac2c-e81a3db60f31,4726ba9b-a999-4b7d-b03b-c8bf6a60b94c,47d32ccb-e7f4-4681-baff-fc4ca3e96f22,Clothing,411.91,3,0.14,2024-07-24,2024-05-18,Delivered,Gift Card,1062.7278000000001,54,Male,Germany,Not Returned,883a873f-3b3c-4b37-af74-74003f11438d,FedEx,354.24260000000004
298,6d815fcd-c319-4cff-8fc0-913fb4143e26,5640a0c8-e28c-4fa4-9c33-fea104c18619,3ff28e60-2956-4fda-9557-2b8adf32679b,Toys,98.21,2,0.14,2024-04-30,2025-01-19,Processing,PayPal,168.9212,27,Female,France,Returned,57475656-6564-41dc-aa15-4077a72505a3,USPS,84.4606
299,47dd8caa-e173-49aa-a97d-9567f5b5730f,2c35efca-7a88-4de1-ae47-201d1e7aff1e,f8cdd8e6-2cb7-4e0b-9679-4fe7bd6da9c0,Books,482.6,3,0.23,2024-07-01,2024-07-02,Processing,Debit Card,1114.806,19,Female,France,Returned,f9fdc2f0-5807-42e3-94e7-ccbb8b711bc4,FedEx,371.60200000000003
300,417cecea-4596-48cc-9e97-f84c39f74dbe,e80c2b0e-25da-4be1-bc38-b9cb9abffa15,738e6e3a-39c3-4cf8-bb1a-e0e20d0cc804,Home & Kitchen,189.05,1,0.25,2024-08-27,2024-10-09,Cancelled,Debit Card,141.78750000000002,47,Other,USA,Not Returned,e3967bea-53ce-421c-8f25-210c7a8730bd,DHL,141.78750000000002
301,a9999ff5-f2e6-49c5-95aa-ac365eee910b,c9581805-3348-4918-bf55-9cf10195e5ff,461bf413-c297-4dac-872e-9ab34e4d953e,Electronics,334.74,1,0.04,2024-04-19,2025-02-25,Processing,PayPal,321.35040000000004,18,Female,Canada,Returned,c1a9d820-b4a5-462b-9777-ec90bebc4e34,USPS,321.35040000000004
302,54ab773c-cafb-40b4-a903-e1831b6c991a,e95d8c4f-34f2-483d-89bf-0ede9844dc20,7d1f5b65-b4ce-4f61-9216-fde24e14d822,Electronics,65.41,5,0.16,2024-07-10,2024-07-03,Cancelled,Credit Card,274.722,64,Other,USA,Not Returned,56a3ccea-297e-45a7-b6bf-cedc351515f7,USPS,54.944399999999995
303,a9e679e8-85eb-4949-8ee0-12209df67c50,95804839-1b96-4285-bb8b-574c19efdb8d,350bc1b1-4eb3-48c4-92ee-b7f59081095f,Toys,278.34,1,0.03,2024-05-14,2024-07-28,Shipped,Debit Card,269.9898,18,Other,USA,Not Returned,f637bf85-9c0c-4512-9112-f2ee8a6fb11c,DHL,269.9898
304,f94b35c1-7837-4995-a00f-cdc99e60d087,983a6aec-5a4b-4861-bc51-ea171a940615,7fd37312-4039-42c2-a38a-e51e7d35a22b,Books,204.12,3,0.15,2024-12-04,2024-10-31,Processing,Credit Card,520.5060000000001,51,Male,France,Returned,09647657-1479-4df7-80ae-3a377ebf8dfa,FedEx,173.502
305,5e21fe3b-9059-43a7-b6ec-8198dd1a34ef,faac56d0-1af9-4fe6-9ac6-11b3def4933c,7f310212-148c-4aee-aee3-6de255ea9ae1,Clothing,463.92,3,0.2,2024-03-08,2024-08-19,Cancelled,Debit Card,1113.4080000000001,43,Other,France,Not Returned,038c5c56-5488-4c05-9a07-9d0c874ad719,UPS,371.136
306,5f001bc4-e273-48b0-9db6-663f54641546,bd7a7194-e607-411a-9ebc-c19da4f45b84,da081d20-954e-45e9-9231-ba29875d135e,Clothing,189.84,5,0.28,2024-04-15,2024-06-16,Shipped,PayPal,683.424,59,Male,UK,Returned,67f239f8-e5d7-4e21-9c1e-e445c8e56b01,USPS,136.6848
307,f9ebbd1e-9d31-403d-8c69-0bc431325a16,23b602e1-7038-4641-b9ff-1e1a12bd9198,9d22f181-b649-4c6b-9268-a824ac8914c1,Toys,243.48,3,0.21,2024-08-16,2024-10-01,Shipped,Debit Card,577.0476,40,Female,USA,Not Returned,fb4329b0-4d53-4bb9-bf21-d7337657ddd5,DHL,192.3492
308,e1820195-3127-422b-871b-2960b73a1b81,197e3339-27f1-4702-8533-e410720c5e89,6fcaf377-21e3-4026-9de4-ca5f62876ce2,Clothing,302.99,4,0.11,2025-02-03,2024-09-25,Delivered,PayPal,1078.6444000000001,21,Male,Canada,Not Returned,3fb92fdc-525e-443e-9900-3c2b280fb66b,UPS,269.66110000000003
309,8c13b31c-99f5-492d-a66c-620e8af0614f,0776caa4-fc8c-43cb-b22e-0e15429c9237,85687e5e-20d1-45b4-89d2-aaefed051403,Electronics,406.6,1,0.19,2025-02-15,2024-03-21,Shipped,Credit Card,329.346,43,Other,UK,Returned,e29881c5-e71f-4a28-99d1-a1e4141ecc8b,USPS,329.346
310,9b61fd3e-73f2-4496-acff-f9b1d4bd93db,da2e9ddc-9769-4e3d-b42b-c7a3caad449f,48263f04-ec61-45f9-8f90-b1d69f9a1e8c,Books,180.51,3,0.04,2024-07-08,2025-01-03,Shipped,Credit Card,519.8688,26,Other,Canada,Returned,8f711a57-5dbb-492a-9545-9f619dc91505,UPS,173.28959999999998
311,f1ec7179-1c71-4a42-b8f5-3f27b463343d,8c1104eb-7b29-4738-b48c-45ee0b65e847,de57b050-cb51-47ba-9993-9c954e635699,Home & Kitchen,178.03,5,0.27,2025-02-02,2025-01-21,Delivered,Credit Card,649.8095000000001,19,Other,USA,Not Returned,687b4f29-7803-485e-b9d9-5d6d54a9472b,DHL,129.9619
312,374bc8e3-29b1-4b4b-9dab-044deb55a5eb,05385385-0647-42f0-88ab-8358a270ecf2,cad546f6-bc5f-4472-b46e-c5655604146e,Electronics,413.59,4,0.25,2024-07-01,2024-11-16,Cancelled,Debit Card,1240.77,33,Female,UK,Returned,d5065afe-2069-4bd4-ae65-91d45a31ec9a,UPS,310.1925
313,86a60233-f3b2-4a5d-a0f7-6dcd816f2d90,4a86e866-ac4e-4a73-aae8-79f74f3f6c61,211bf603-6ff4-4655-9062-ca958a6584dd,Toys,22.4,2,0.04,2024-07-28,2025-01-21,Shipped,Credit Card,43.007999999999996,25,Female,UK,Not Returned,11d987c1-68bd-4825-a7e4-63b473f2a94c,USPS,21.503999999999998
314,4c383103-10eb-4f07-a336-4c23796bfc10,ccfbd042-9f7c-47f5-b8cc-90cef0aa877f,ea99ebba-5a95-42e5-b9a6-f4116e15b252,Books,464.05,5,0.04,2025-01-31,2024-10-07,Cancelled,PayPal,2227.44,24,Female,Germany,Not Returned,e49578c3-9ab6-4b92-b4dc-858a9a1c6600,USPS,445.488
315,ed78c0cd-f545-4bb4-94fe-dd54999278e1,2c7e0108-7373-427e-825f-5b756f81e747,45813d43-1660-4fe6-a186-1eb94cf7dd34,Toys,236.95,4,0.28,2024-08-16,2025-02-15,Delivered,Debit Card,682.4159999999999,56,Male,USA,Not Returned,bf595bd6-8774-42a7-98a8-06d51514a2f1,USPS,170.60399999999998
316,d4b723d6-d332-4f94-a8e6-4cd7c2c2387d,87bfca19-c026-4711-bb39-0d357395f229,50f98c91-aa8a-4d64-aaac-348b4a5446f7,Toys,496.06,1,0.08,2024-05-31,2024-09-30,Processing,Credit Card,456.3752,64,Female,Germany,Returned,bd2593c2-76e2-4cfb-b317-d61f6e55546b,DHL,456.3752
317,801e9270-cd7f-474d-bbe8-c6e1c43c5aa3,6b650cf4-ad5c-49e9-8329-51b3cc542264,907b39f7-4bbf-4b0e-8981-f1232056bec0,Electronics,479.07,2,0.16,2024-07-04,2024-04-15,Cancelled,PayPal,804.8376,56,Female,Germany,Returned,00a7e0b6-1d2a-4401-9376-e0c605e7a5bb,UPS,402.4188
318,b61a4b21-75e7-4fa4-a203-fec2b7c06344,6d8efc3f-0e12-4fcc-80e6-129acdad1c19,c1572257-34ed-4ac9-80f9-f1d83c6cada8,Home & Kitchen,403.92,5,0.24,2024-07-01,2024-04-14,Cancelled,Gift Card,1534.896,46,Other,France,Returned,ad5bf56f-2f50-4dfa-9e18-88b744e9d118,UPS,306.9792
319,4e6a5628-5af8-4f6b-b9b8-820a7f5f2d22,c54d74fb-00cc-4f76-8022-d307ef67b31a,ddd72464-0dcc-4be2-b523-9adc840efc6e,Books,255.44,5,0.27,2024-10-06,2024-06-14,Processing,Debit Card,932.356,58,Other,Germany,Not Returned,efbe2dad-7d79-49f8-a018-bc2a8b48fb72,UPS,186.4712
320,e6c3a5ee-42b5-4c59-b010-8fd10c7deda0,ca156404-26bd-41e7-9259-8292c37c6dbb,57091ce1-2228-47ea-ba37-42732e36b1cf,Books,300.38,1,0.08,2024-12-27,2024-07-19,Delivered,Gift Card,276.3496,57,Female,Germany,Not Returned,475ae2e4-4d7d-4283-aba5-189a4bec0313,DHL,276.3496
321,1e176963-9afa-46e5-b929-a427ea2c167a,7d0733bd-12f7-4d07-a9de-82e3067272ed,a53c15c4-0e1e-48e1-8eb8-61f324aeb378,Clothing,288.57,5,0.03,2024-11-25,2025-02-26,Cancelled,Gift Card,1399.5645,51,Other,USA,Not Returned,b8707a21-1623-417b-a13e-248ed0ad63f9,FedEx,279.9129
322,1159ed97-bec6-46d3-9bed-e28d32dff460,7806b594-7765-4c9e-8566-ec6bba4381a8,b6391a44-825b-4c6e-b7be-6f055f4610d9,Home & Kitchen,366.19,5,0.03,2024-12-11,2025-01-23,Shipped,Debit Card,1776.0214999999998,64,Male,Germany,Returned,d2c7b0d4-1eb4-4fa2-b7d1-907a6c1016d2,UPS,355.2043
323,616cdcb6-79e9-4b45-8b0e-0d4e36f846ca,2f2800a0-e538-45f7-9759-b97e2bd6d7bb,60a6d9eb-ce4d-4c5a-95c7-db310f599225,Toys,42.18,4,0.13,2024-04-30,2024-09-08,Delivered,Credit Card,146.7864,39,Male,UK,Returned,a2f2850e-eda2-430f-90ad-7bc6ddee340d,FedEx,36.6966
324,78d2fd32-13bc-40b6-b9c4-4cb5c0075804,6dea4719-bce6-4420-b729-0b151034f850,e4148299-c609-4aed-8fdc-efc8580ae26c,Home & Kitchen,441.65,3,0.27,2024-11-09,2024-08-05,Shipped,Credit Card,967.2135,30,Female,Canada,Not Returned,75cb56fd-ccf4-4a99-864a-56cee48c3c04,DHL,322.4045
325,bf837957-4b43-4eee-8a81-6289d268c7f8,1d935c6f-96b8-4280-b683-fd86a7f16df5,25fb779f-2ea2-41bd-82ae-f23230563429,Home & Kitchen,223.17,4,0.29,2024-04-24,2024-11-04,Cancelled,Credit Card,633.8027999999999,27,Other,USA,Not Returned,808a180b-a120-4393-acd6-6c225cda2baf,DHL,158.45069999999998
326,fe7d127a-8741-413f-9dc2-265c6a3fe1d5,3fdc2523-c95c-4719-996b-a3d23ed53b31,3de3e594-698f-4067-92d9-4555e0946ab0,Clothing,57.9,2,0.22,2024-09-09,2024-08-01,Shipped,Debit Card,90.324,60,Male,USA,Returned,1771264f-b880-41ad-9ab0-38bc4ba424a0,FedEx,45.162
327,159e0dba-1613-4365-be5f-93f10c26b373,33f7ff12-a269-400d-910d-42332f4bb6a9,d6664c8e-5a94-4828-b2ae-925a4e3058ef,Books,113.82,2,0.19,2024-04-03,2024-12-26,Processing,Gift Card,184.3884,44,Other,Germany,Returned,359dfddc-ac93-40b4-ab1b-9310d8472870,USPS,92.1942
328,2b2b08eb-2dc4-43fb-9508-abe6022e1663,8f2e566d-f7b6-4b2c-9851-a4bc1ecd8872,cbf48bc4-c3d5-424e-8631-9abc9a9dac82,Home & Kitchen,48.86,3,0.18,2024-05-21,2025-02-08,Delivered,Gift Card,120.19559999999998,30,Female,Germany,Returned,118632cb-70c9-40e3-bb20-139dffce7ed9,DHL,40.0652
329,143dafa2-782d-4e43-abe2-996e3c28f0c9,5b5d5ab1-71fb-4e47-bc55-2618681730f4,4f7c2b4b-9526-4319-8b82-a230029bda1d,Electronics,57.41,2,0.01,2024-03-25,2024-09-14,Cancelled,Debit Card,113.67179999999999,39,Female,Canada,Returned,b3302834-6cab-4d06-b3fb-433b6814ab1a,FedEx,56.835899999999995
330,a82844f5-4418-4649-9d01-a002fa951b89,88840859-0f29-4383-8fb6-c7da01fea50d,438a6f4b-b8a4-4abd-bb7a-9aca32de35ed,Books,46.48,4,0.26,2024-05-04,2025-02-06,Cancelled,Gift Card,137.58079999999998,34,Other,UK,Not Returned,cb63bf34-fd33-4fb8-b3e1-c749f1d3c5c9,DHL,34.395199999999996
331,af81cfb2-cc51-4c0a-8b9f-860e96b12e67,8fa34e3a-47cf-4a87-a51b-47271a15579d,e62484bc-c41b-4931-a67d-4f3901f78f43,Home & Kitchen,187.31,2,0.23,2024-05-02,2024-03-30,Delivered,Credit Card,288.4574,57,Female,Canada,Not Returned,1270ee9b-0378-4df5-8c9c-ec44d95ff0c5,DHL,144.2287
332,c5fb3280-025c-44f4-87df-fa4f85e7ce7a,7e16c85b-97a9-4d1a-9452-9ade77e69cc4,f482b0fd-ec95-425e-a43a-051877e98284,Home & Kitchen,311.94,5,0.13,2024-07-13,2024-07-10,Processing,Debit Card,1356.9389999999999,47,Other,UK,Not Returned,4e8bf970-b3a9-4919-a449-1e74a921a700,USPS,271.38779999999997
333,3921f24f-ed9e-4140-92bc-c76b3584312a,a363a1df-4a42-4bf5-b370-b2cd0c2b950a,e35ca89c-c6e8-4a0e-88b8-b092f85b78fa,Toys,317.31,3,0.02,2024-07-19,2024-09-05,Shipped,Credit Card,932.8914,35,Male,UK,Not Returned,9c84b45a-64ef-4f96-831f-2d31e54bab95,DHL,310.9638
334,a2f3ba0e-e214-4f53-9061-8995d03d6a81,90a3eb34-f980-47ce-b6be-621756209a31,a8593f0d-1633-45cd-baa2-802392cd2621,Clothing,216.76,5,0.07,2024-04-30,2025-01-11,Shipped,Credit Card,1007.934,32,Female,USA,Returned,3479b8cf-800f-4017-90fd-921695031481,USPS,201.58679999999998
335,f13374c6-e389-4911-8905-c38ca30bc8a8,19b6acd1-cd7d-4f60-bdbb-22ec844d4553,585aa96b-c1e1-46e1-bde5-c6236a4e1084,Home & Kitchen,432.54,3,0.25,2024-11-18,2024-12-09,Shipped,PayPal,973.2150000000001,22,Female,USA,Not Returned,b2bf1d60-2b7a-48ee-88fa-081f596292ee,DHL,324.40500000000003
336,557c384b-e939-4cf7-9dfd-fe93eaedd7d0,2361cd3c-02b6-46ac-8f8f-b94c7fd4e6a8,a7f7b471-4fb2-4043-a613-38a48165fc5a,Toys,104.42,3,0.06,2025-01-10,2024-06-12,Shipped,Credit Card,294.46439999999996,27,Female,UK,Not Returned,580b445d-0226-4e9b-993f-57b9e8f9fc55,FedEx,98.1548
337,b543d421-5528-44d8-a855-c1ac089c539a,2255ec50-3209-4ce6-bfb2-325d42a50320,bd8d9974-ff0e-4dba-9851-e1a4a27a27a5,Clothing,413.61,2,0.11,2024-07-18,2024-08-11,Delivered,PayPal,736.2258,34,Female,France,Not Returned,5a00080d-3624-4025-9fc0-141e2a588a73,UPS,368.1129
338,f93a879b-3fed-4990-ac2b-d0279bf94d3f,2ca8325e-1473-4191-81eb-8512ce945652,24b00177-347d-4e6e-8213-cf89715e7877,Home & Kitchen,82.32,4,0.1,2025-02-23,2024-04-26,Cancelled,Credit Card,296.352,43,Male,Canada,Returned,fae4fea3-7c99-4a6f-ae50-c40b58b0cfd5,DHL,74.088
339,2f8fdd94-8553-4af7-b072-7f1899e12f4f,2366bf5f-644c-486e-8fc6-44e455d3f4c6,7908a655-e53c-437f-8448-e03e29010b57,Electronics,456.93,1,0.1,2024-07-07,2025-01-28,Delivered,Credit Card,411.237,57,Male,Germany,Not Returned,66dd03d6-1aeb-46cf-ba9f-a3f77870d960,FedEx,411.237
340,b0ffd1a9-e27a-45ef-9e3e-efb076d65c03,900b0dfc-246c-45bb-a449-7d64ece62c43,a4cb5848-3617-4058-b206-b016364b9c42,Home & Kitchen,129.61,4,0.03,2024-09-27,2024-08-01,Cancelled,PayPal,502.88680000000005,49,Female,USA,Not Returned,086a44a2-4d7b-4d16-a490-3244f88105f7,DHL,125.72170000000001
341,8f4a43ef-1249-4c95-9940-092c3f05634f,02d13bf9-7441-4593-a920-01fc1492a920,555bad04-4478-4e01-9fe9-976ee5f3719d,Toys,468.58,1,0.11,2024-09-16,2024-06-03,Processing,Debit Card,417.0362,61,Female,USA,Not Returned,17b7ae75-dbb0-4897-a99f-021e0eb4badf,FedEx,417.0362
